trade_n,closed_dt,symbol,status,realized_r,pnl_dollars,capital,peak,drawdown_pct,in_drawdown
244,2026-05-08 02:54:18.423985+00:00,MA,hit_stop,-1.0,-171.66,16994.45,17897.73,-5.05,True
245,2026-05-08 02:54:18.445227+00:00,MA,hit_stop,-1.0,-169.94,16824.51,17897.73,-6.0,True
246,2026-05-08 02:54:18.445683+00:00,MA,hit_stop,-1.0,-168.25,16656.26,17897.73,-6.94,True
247,2026-05-08 02:54:19.252282+00:00,AVGO,hit_stop,-1.0,-166.56,16489.7,17897.73,-7.87,True
248,2026-05-08 02:54:19.257758+00:00,AVGO,hit_stop,-1.0,-164.9,16324.8,17897.73,-8.79,True
249,2026-05-08 02:54:19.264804+00:00,AVGO,expired,0.171,27.85,16352.65,17897.73,-8.63,True
250,2026-05-08 02:54:19.270574+00:00,AVGO,hit_target,1.76,287.81,16640.46,17897.73,-7.02,True
251,2026-05-08 02:54:19.275962+00:00,AVGO,hit_target,1.51,251.27,16891.73,17897.73,-5.62,True
252,2026-05-08 02:54:19.276560+00:00,AVGO,hit_target,1.76,297.29,17189.02,17897.73,-3.96,True
253,2026-05-08 02:54:19.293617+00:00,AVGO,hit_stop,-1.0,-171.89,17017.13,17897.73,-4.92,True
254,2026-05-08 02:54:19.301903+00:00,AVGO,hit_target,1.15,195.7,17212.83,17897.73,-3.83,True
255,2026-05-08 02:54:19.303881+00:00,AVGO,hit_target,1.15,197.95,17410.78,17897.73,-2.72,True
256,2026-05-08 02:54:19.317742+00:00,AVGO,hit_stop,-1.0,-174.11,17236.67,17897.73,-3.69,True
257,2026-05-08 02:54:19.327675+00:00,AVGO,expired,-0.19,-32.74,17203.93,17897.73,-3.88,True
258,2026-05-08 02:54:19.371565+00:00,AVGO,hit_target,1.2,206.45,17410.38,17897.73,-2.72,True
259,2026-05-08 02:54:19.372378+00:00,AVGO,expired,0.915,159.31,17569.69,17897.73,-1.83,True
260,2026-05-08 02:54:19.384351+00:00,AVGO,hit_target,1.51,265.3,17834.99,17897.73,-0.35,True
261,2026-05-08 02:54:20.281575+00:00,HD,expired,-0.251,-44.7,17790.29,17897.73,-0.6,True
262,2026-05-08 02:54:20.282664+00:00,HD,expired,-0.005,-0.95,17789.34,17897.73,-0.61,True
263,2026-05-08 02:54:20.283457+00:00,HD,expired,0.698,124.08,17913.42,17913.42,0.0,False
264,2026-05-08 02:54:20.284496+00:00,HD,hit_stop,-1.0,-179.13,17734.28,17913.42,-1.0,True
265,2026-05-08 02:54:20.285390+00:00,HD,hit_stop,-1.0,-177.34,17556.94,17913.42,-1.99,True
266,2026-05-08 02:54:20.305942+00:00,HD,expired,0.102,17.94,17574.88,17913.42,-1.89,True
267,2026-05-08 02:54:20.306711+00:00,HD,expired,0.353,61.98,17636.87,17913.42,-1.54,True
268,2026-05-08 02:54:20.308541+00:00,HD,expired,0.394,69.41,17706.28,17913.42,-1.16,True
269,2026-05-08 02:54:20.309329+00:00,HD,expired,0.87,154.09,17860.37,17913.42,-0.3,True
270,2026-05-08 02:54:20.311671+00:00,HD,hit_target,1.15,205.39,18065.76,18065.76,0.0,False
271,2026-05-08 02:54:20.313752+00:00,HD,hit_target,1.15,207.76,18273.52,18273.52,0.0,False
272,2026-05-08 02:54:20.314281+00:00,HD,hit_target,1.27,232.07,18505.59,18505.59,0.0,False
273,2026-05-08 02:54:20.315112+00:00,HD,hit_stop,-1.0,-185.06,18320.53,18505.59,-1.0,True
274,2026-05-08 02:54:20.336133+00:00,HD,expired,0.33,60.5,18381.03,18505.59,-0.67,True
275,2026-05-08 02:54:20.352472+00:00,HD,hit_stop,-1.0,-183.81,18197.22,18505.59,-1.67,True
276,2026-05-08 02:54:20.356000+00:00,HD,expired,0.847,154.21,18351.43,18505.59,-0.83,True
277,2026-05-08 02:54:20.359011+00:00,HD,hit_stop,-1.0,-183.51,18167.91,18505.59,-1.82,True
278,2026-05-08 02:54:20.366883+00:00,HD,hit_stop,-1.0,-181.68,17986.23,18505.59,-2.81,True
279,2026-05-08 02:54:20.405138+00:00,HD,expired,0.341,61.25,18047.48,18505.59,-2.48,True
280,2026-05-08 02:54:20.407110+00:00,HD,hit_stop,-1.0,-180.47,17867.01,18505.59,-3.45,True
281,2026-05-08 02:54:20.435059+00:00,HD,hit_stop,-1.0,-178.67,17688.34,18505.59,-4.42,True
282,2026-05-08 02:54:21.442509+00:00,PG,hit_stop,-1.0,-176.88,17511.46,18505.59,-5.37,True
283,2026-05-08 02:54:21.443107+00:00,PG,hit_stop,-1.0,-175.11,17336.34,18505.59,-6.32,True
284,2026-05-08 02:54:21.458622+00:00,PG,expired,-0.228,-39.61,17296.73,18505.59,-6.53,True
285,2026-05-08 02:54:21.459453+00:00,PG,hit_stop,-1.0,-172.97,17123.76,18505.59,-7.47,True
286,2026-05-08 02:54:21.461161+00:00,PG,expired,0.501,85.77,17209.53,18505.59,-7.0,True
287,2026-05-08 02:54:21.496516+00:00,PG,expired,0.361,62.14,17271.67,18505.59,-6.67,True
288,2026-05-08 02:54:21.497695+00:00,PG,expired,0.788,136.03,17407.7,18505.59,-5.93,True
289,2026-05-08 02:54:21.499692+00:00,PG,expired,0.333,57.9,17465.6,18505.59,-5.62,True
290,2026-05-08 02:54:21.501703+00:00,PG,expired,0.048,8.34,17473.94,18505.59,-5.57,True
291,2026-05-08 02:54:21.502765+00:00,PG,hit_stop,-1.0,-174.74,17299.2,18505.59,-6.52,True
292,2026-05-08 02:54:21.505152+00:00,PG,hit_stop,-1.0,-172.99,17126.21,18505.59,-7.45,True
293,2026-05-08 02:54:21.539811+00:00,PG,hit_stop,-1.0,-171.26,16954.95,18505.59,-8.38,True
294,2026-05-08 02:54:21.553162+00:00,PG,expired,-0.704,-119.31,16835.64,18505.59,-9.02,True
295,2026-05-08 02:54:21.564376+00:00,PG,hit_stop,-1.0,-168.36,16667.29,18505.59,-9.93,True
296,2026-05-08 02:54:21.567273+00:00,PG,hit_stop,-1.0,-166.67,16500.61,18505.59,-10.83,True
297,2026-05-08 02:54:21.568024+00:00,PG,hit_stop,-1.0,-165.01,16335.61,18505.59,-11.73,True
298,2026-05-08 02:54:21.630495+00:00,PG,hit_stop,-1.0,-163.36,16172.25,18505.59,-12.61,True
299,2026-05-08 02:54:22.438692+00:00,COST,expired,0.988,159.77,16332.02,18505.59,-11.75,True
300,2026-05-08 02:54:22.440888+00:00,COST,hit_target,1.21,197.62,16529.64,18505.59,-10.68,True
301,2026-05-08 02:54:22.444498+00:00,COST,hit_stop,-1.0,-165.3,16364.34,18505.59,-11.57,True
302,2026-05-08 02:54:22.445117+00:00,COST,hit_stop,-1.0,-163.64,16200.7,18505.59,-12.46,True
303,2026-05-08 02:54:22.451740+00:00,COST,expired,0.051,8.25,16208.95,18505.59,-12.41,True
304,2026-05-08 02:54:22.452543+00:00,COST,expired,0.428,69.3,16278.24,18505.59,-12.04,True
305,2026-05-08 02:54:22.470327+00:00,COST,hit_target,1.19,193.71,16471.95,18505.59,-10.99,True
306,2026-05-08 02:54:22.474093+00:00,COST,expired,1.063,175.07,16647.03,18505.59,-10.04,True
307,2026-05-08 02:54:22.498489+00:00,COST,expired,0.008,1.35,16648.38,18505.59,-10.04,True
308,2026-05-08 02:54:22.499278+00:00,COST,expired,-0.059,-9.79,16638.59,18505.59,-10.09,True
309,2026-05-08 02:54:22.509821+00:00,COST,expired,0.806,134.18,16772.77,18505.59,-9.36,True
310,2026-05-08 02:54:22.510610+00:00,COST,expired,-0.45,-75.42,16697.35,18505.59,-9.77,True
311,2026-05-08 02:54:22.511411+00:00,COST,expired,-0.215,-35.95,16661.4,18505.59,-9.97,True
312,2026-05-08 02:54:22.511985+00:00,COST,hit_stop,-1.0,-166.61,16494.79,18505.59,-10.87,True
313,2026-05-08 02:54:22.521599+00:00,COST,hit_target,1.15,189.69,16684.48,18505.59,-9.84,True
314,2026-05-08 02:54:22.536019+00:00,COST,hit_stop,-1.0,-166.84,16517.63,18505.59,-10.74,True
315,2026-05-08 02:54:22.536577+00:00,COST,hit_stop,-1.0,-165.18,16352.46,18505.59,-11.64,True
316,2026-05-08 02:54:22.537020+00:00,COST,hit_stop,-1.0,-163.52,16188.93,18505.59,-12.52,True
317,2026-05-08 02:54:22.597131+00:00,COST,hit_target,1.19,192.65,16381.58,18505.59,-11.48,True
318,2026-05-08 02:54:22.597921+00:00,COST,expired,-0.056,-9.24,16372.34,18505.59,-11.53,True
319,2026-05-08 02:54:22.598678+00:00,COST,expired,-0.364,-59.55,16312.79,18505.59,-11.85,True
320,2026-05-08 02:54:22.599153+00:00,COST,hit_stop,-1.0,-163.13,16149.66,18505.59,-12.73,True
