run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
629,18229.61,82.3,-7.89,9
630,14190.85,41.91,-14.11,12
631,22067.44,120.67,-6.32,7
632,19682.35,96.82,-9.44,7
633,24273.41,142.73,-10.47,11
634,15498.71,54.99,-12.49,8
635,20987.24,109.87,-6.97,6
636,18889.44,88.89,-7.49,9
637,16103.11,61.03,-11.35,8
638,26961.26,169.61,-7.33,5
639,18381.84,83.82,-16.35,7
640,14686.6,46.87,-8.95,7
641,27418.27,174.18,-7.73,8
642,13495.85,34.96,-22.34,8
643,11378.67,13.79,-15.61,11
644,18408.41,84.08,-13.28,6
645,13412.98,34.13,-13.6,7
646,25687.61,156.88,-8.07,8
647,13726.88,37.27,-13.21,7
648,21483.55,114.84,-7.31,6
649,22959.02,129.59,-15.38,8
650,12457.31,24.57,-17.89,10
651,16363.51,63.64,-14.87,8
652,25517.78,155.18,-6.25,6
653,16383.01,63.83,-10.96,9
654,14462.46,44.62,-15.74,6
655,22320.2,123.2,-12.72,7
656,15558.69,55.59,-10.17,6
657,18944.5,89.45,-9.84,6
658,20505.56,105.06,-14.2,9
659,13715.15,37.15,-27.15,11
660,22598.33,125.98,-7.97,5
661,18775.15,87.75,-14.09,13
662,25171.66,151.72,-9.4,8
663,20106.55,101.07,-7.56,7
664,24343.54,143.44,-8.08,9
665,19138.85,91.39,-11.19,8
666,18658.29,86.58,-11.36,12
667,18409.89,84.1,-10.4,9
668,20700.64,107.01,-10.11,5
669,19966.78,99.67,-8.67,8
670,17089.26,70.89,-9.81,5
671,16259.28,62.59,-8.18,7
672,27341.73,173.42,-12.68,6
673,24194.27,141.94,-9.29,8
674,23468.34,134.68,-6.91,6
675,15264.0,52.64,-13.08,8
676,26277.55,162.78,-6.16,5
677,15912.58,59.13,-12.39,9
678,23725.55,137.26,-9.56,10
679,25585.41,155.85,-6.19,6
680,18404.38,84.04,-9.22,10
681,27777.97,177.78,-8.65,9
682,19338.97,93.39,-8.55,8
683,22465.78,124.66,-11.3,12
684,18288.48,82.88,-10.8,9
685,26559.49,165.59,-6.75,7
686,16584.87,65.85,-19.56,12
687,12751.19,27.51,-9.49,8
688,12698.11,26.98,-16.69,10
689,18916.27,89.16,-8.38,8
690,17550.21,75.5,-14.49,7
691,15549.88,55.5,-15.42,7
692,26736.41,167.36,-7.22,5
693,20443.99,104.44,-10.92,9
694,22805.24,128.05,-10.09,6
695,14048.35,40.48,-15.74,11
696,13577.15,35.77,-10.99,9
697,26791.1,167.91,-9.62,8
698,16836.05,68.36,-8.96,9
